,price
1328806,1480000
1311751,405000
1342093,424900
1274072,1199999
1326709,5500000
1279293,499000
1260517,865000
1310525,489999
1258407,649999
1271239,699000
1341909,1399000
1303922,631900
1274330,1049000
1352074,460000
1292666,210000
1272016,5500000
1311573,410000
1303366,775000
1348168,305000
1318734,389900
1334966,749000
1262397,1099900
1268909,625999
1304942,999999
1257350,758000
1344102,495000
1342089,650000
1328308,645000
1268811,1199000
1269097,2895000
1357106,200000
1348261,525000
1280165,429000
1295422,549000
1334176,397000
1357638,275000
1342625,225000
1344186,370000
1308711,1200000
1280310,600000
1291499,500000
1266416,899000
1279689,1599999
1277253,511900
1350649,730000
1268226,4195000
1308580,15900000
1284753,630000
1267170,620000
1282452,399999
1300893,410000
1352051,3150000
1336144,1849000
1272859,619999
1276383,11500000
1323806,1799000
1304379,360000
1328453,899000
1260163,725000
1300176,395000
1322736,4198000
1264289,470000
1292321,299000
1263905,847000
1318178,340000
1258703,1079000
1357530,465000
1264270,899000
1329871,928000
1263397,630000
1271107,1379000
1259438,510000
1302340,1529000
1295645,399999
1311191,190000
1272322,1475000
1308360,499900
1266341,985000
1263189,849000
1328973,849000
1321684,699000
1281775,499000
1268607,969000
1276743,1590000
1258349,1075000
1340832,699000
1270711,3950000
1291196,295000
1335600,1290000
1316791,539999
1270756,899000
1336603,425000
1264015,400000
1329132,438888
1339233,499000
1336926,985000
1265287,1399000
1297943,2398000
1357927,465000
1332371,365000
1259881,625000
1304045,369910
1273990,1299000
1357218,295000
1288869,1399999
1270540,711000
1289220,2600000
1352467,725000
1261649,759000
1281231,1495000
1348048,699000
1281342,980000
1349924,429950
1271181,1200000
1343621,425000
1351763,630000
1273068,2800000
1284879,725000
1319542,411000
1345192,225000
1331343,998000
1299000,369000
1266285,888000
1285318,965000
1286423,1899000
1329893,2350000
1325335,1895000
1349087,449900
1285351,859000
1338952,250000
1283144,915000
1304664,225000
1305750,485000
1277773,440000
1326070,4900000
1306699,1700000
1347357,535000
1327702,855000
1324929,599000
1291290,380000
1335240,959000
1346587,345000
1330431,849000
1344522,585000
1278943,550000
1277101,935000
1283576,859900
1273837,1500000
1351344,577000
1285624,750000
1349887,179500
1259721,555000
1351510,169900
1264606,850000
1306137,1960000
1258035,750000
1337033,650000
1341006,379900
1273475,8795000
1331672,889900
1287735,949900
1340184,919000
1347434,569900
1296255,749900
1335056,890001
1301292,459000
1263635,1850000
1278171,475000
1280580,499000
1314877,400000
1347223,1144000
1270906,1435000
1270754,449000
1300976,295000
1272809,1399000
1285254,899000
1295804,335000
1356468,465000
1290610,285000
1260745,3997500
1349731,475000
1306199,449000
1354012,349000
1335286,998000
1355618,389000
1297507,89500
1308927,245900
1345052,395000
1290914,349000
1293130,547000
1301033,595000
1312616,615000
1276384,11300000
1265809,259900
1300775,437000
1261951,725000
1285182,1290000
1342877,365000
1258917,500000
1274897,897000
1298702,399500
1328864,525000
1319936,525000
1295873,399900
1298114,799000
1263229,799000
1342336,775000
1328228,1925000
1337406,3950000
1347010,2999000
1272376,2395000
1327982,1100888
1272464,1195000
1268611,620000
1336776,1200000
1293584,875000
1353730,785000
1275196,1699900
1328499,4750000
1331750,1350000
1347882,609999
1258933,1300000
1308010,1500000
1329379,849000
1324037,1845000
1303993,325500
1274482,520000
1276333,699999
1259051,898000
1272739,445000
1328562,1095000
1285676,838000
1273432,1199888
1262124,600000
1274320,1025000
1257361,1185000
1272556,575000
1278292,1680000
1312970,289900
1321084,599000
1296244,699000
1336967,1299000
1319416,350000
1317810,494900
1340099,619000
1271700,599900
1281032,849999
1278285,500000
1338829,519000
1267535,3490000
1259221,4600000
1262835,712000
1319944,169000
1267101,3990000
1288993,2350000
1354276,431500
1300066,399900
1287609,450000
1355977,849000
1306972,929900
1290137,489900
1339107,669000
1261080,19995000
1309710,449500
1334154,640000
1304274,399900
1296538,775000
1275497,2579000
1269095,1399000
1327223,599000
1282855,2495000
1264772,1695000
1356296,735000
1332869,795000
1275377,674900
1311935,369999
1308117,1079000
1270535,1099000
1264545,849000
1263988,1500000
1331959,1095000
1285836,3928000
1330976,750000
1328576,8750000
1264513,1345000
1353638,350000
1348115,499000
1300955,399999
1260712,899000
1274756,1100000
1332460,1062555
1316180,474900
1285841,1990000
1307333,1271000
1273912,2498000
1322623,8950000
1347521,895000
1287567,679900
1258318,599000
1291435,349999
1308814,195000
1347143,385000
1259800,275000
1286324,649000
1304989,849000
1312221,1349000
1321968,599900
1347040,498888
1332685,410000
1327380,2875000
1338054,899000
1271055,900000
1264067,1995000
1274156,3999999
1253225,1599000
1285867,1325000
1291683,799000
1282255,749999
1337716,979000
1324607,1500000
1321166,553400
1300882,525000
1342134,450000
1257362,1988000
1289744,88900
1319622,154900
1293442,795000
1272682,300000
1319156,689000
1355876,499000
1260230,885000
1257658,670000
1330314,1688000
1259585,1600000
1299099,565000
1282700,375000
1340948,439900
1350945,899000
1299995,579990
1343521,825000
1349809,599000
1265159,780000
1264118,699000
1283686,755000
1342938,354900
1341564,387450
1337278,879000
1296440,724900
1345028,539000
1261233,1608000
1346023,369900
1285820,1499999
1298062,775000
1278989,605000
1260536,1100000
1342268,560000
1266431,592000
1352000,785000
1209110,69000
1348426,375000
1263599,2495000
1341932,497000
1336178,1525000
1353982,575000
1260617,1095000
1315282,399900
1280142,640000
1349729,550000
1351848,494900
1343625,689000
1348060,660000
1337808,999000
1274008,769000
1341897,495990
1262170,1849000
1262573,1169000
1357206,312000
1268587,2495000
1273501,899900
1334363,672000
1343695,399000
1346753,1045000
1309101,450000
1342215,775000
1278882,602500
1286435,5950000
1260365,1599000
1209620,109000
1309081,219000
1327349,549000
1281654,520000
1319409,597000
1346940,1099999
1253511,150000
1296335,450000
1357913,350000
1342359,749900
1310566,179000
1341991,415000
1269433,2725000
1307035,619000
1271536,1359000
1292371,724900
1334450,774977
1329276,768000
1272705,850000
1349411,520000
1268661,799999
1310701,350000
1309712,295000
1323940,2098988
1266340,650000
1265558,899900
1252953,299000
1278385,3590000
1303252,1300000
1326273,3750000
1313860,689900
1334719,320000
1302400,389900
1341605,849900
1270879,669000
1319635,314900
1284014,398000
1297809,289000
1290239,415000
1305968,1300000
1261843,6995000
1329985,2499000
1267570,460000
1307236,799000
1272781,270000
1334264,799999
1262217,2249000
1328643,899000
1310959,115900
1340545,499000
1321057,614900
1326107,388888
1340311,750000
1281952,258800
1350533,435000
1297626,349000
1356911,275000
1319102,788940
1299410,370000
1319868,500000
1295802,485000
1274085,259900
1264236,780000
1322499,1050000
1327931,4650000
1328227,1995000
1276040,739000
1280554,1050000
1305335,2275000
1317833,379900
1270008,899000
1357096,464500
1293160,899000
1292457,205000
1279805,659999
1333758,551900
1325926,1625000
1293078,135000
1287921,775000
1306980,575000
1325548,1800000
1286020,995000
1342587,2400000
1264148,895000
1337174,979920
1278671,660000
1317419,300000
1292906,857900
1347761,589000
1268078,1531250
1306855,360000
1286137,2880000
1318234,365000
1320485,460000
1266191,585000
1269003,1199000
1257517,549000
1311607,1500000
1270155,850000
1341666,2350000
1312841,649000
1345487,799000
1285475,695000
1261657,4595000
1259137,2650000
1304801,599000
1265123,550000
1262615,989000
1306004,1200000
1279536,375000
1298488,589000
1304468,521000
1307071,330000
1297239,116000
1269190,1099990
1354160,310000
1304978,669000
1261041,919000
1345490,760000
1303412,749999
1286545,4300000
1342207,729950
1329086,1499000
1274713,3695000
1289893,415000
1341134,419000
1296293,637900
1333030,200000
1355872,325000
1345110,1795000
1279507,795000
1305770,690000
1278310,830000
1348306,1249000
1270566,1850000
1264647,1749000
1292503,3495000
1283893,399000
1271191,7495000
1299430,309900
1340746,460000
1298980,540000
1270635,879950
1349750,499900
1345725,475000
1329452,2599000
1261254,630000
1329914,1299000
1263722,2599999
1354279,400000
1352417,850000
1324042,1595000
1272191,1100000
1332734,769000
1333061,495000
1330104,928888
1349386,469900
1338438,560000
1308420,12450000
1282490,1829000
1350543,570000
1334800,200000
1353924,345000
1302661,758000
1352087,385000
1354186,724900
1289998,2399000
1349130,379000
1340805,450000
1296324,575000
1312014,800000
1286311,629000
1338455,910000
1298358,139900
1342556,2500000
1335872,299000
1299120,350000
1334338,750000
1308451,220000
1298161,825000
1296398,489000
1296243,999999
1352703,267000
1308375,289900
1311627,199000
1319311,365000
1270332,1500000
1340292,439000
1302510,429000
1309944,401490
1349702,559000
1289446,1375000
1264002,1850000
1284816,1195000
1264310,1850000
1276996,999900
1295528,399000
1256872,759900
1257736,1950000
1274405,739000
1303805,192850
1328375,749000
1341403,600000
1264244,849000
1302716,380000
1257907,440000
1333648,1600000
1257638,300000
1261083,1049000
1309182,298000
1260772,1299000
1273858,799999
1335163,10754000
1280186,999900
1296424,4999900
1340775,575000
1319540,260000
1276462,629900
1347120,1500000
1321054,625000
1301024,220000
1350245,550000
1308059,715845
1298870,775000
1318622,379900
1310214,539000
1280995,730000
1285288,12995000
1285971,850000
1349300,620000
1273332,800000
1352218,585000
1337394,620000
1259206,659000
1339232,1068000
1264123,525000
1268312,2750000
1341898,335000
1292200,2195000
1317764,475000
1350531,611000
1261680,1200000
1330714,599000
1324662,1950000
1354454,1150000
1261036,299000
1291543,349900
1347312,295000
1319618,195000
1311666,600000
1280166,380000
1298168,895000
1279330,619900
1268674,1150000
1257801,4750000
1261696,13995000
1284865,339000
1262626,688808
1302272,679000
1310179,455000
1323893,2150000
1311462,150000
1275793,798000
1265752,763000
1266929,1399000
1287887,785000
1341410,405000
1287628,679900
1337787,1199888
1262421,1750000
1341031,850000
1311756,449999
1347978,1700000
1292518,1100000
1280581,699000
1324265,1599000
1270543,2088800
1283205,1475000
1351418,1299000
1336283,978000
1280407,699000
1340158,785000
1287300,799000
1273782,2500000
1272930,249900
1329549,1299950
1279303,682000
1351132,765000
1306701,1300000
1306690,850000
1291713,290000
1328284,2850000
1336194,1700000
1326528,1260000
1265040,6750000
1263916,898000
1331278,2038000
1285204,8388000
1340896,775000
1322754,3888888
1300981,529000
1272200,350000
1342383,875000
1349431,420000
1306011,1990000
1329084,468000
1279206,315000
1343137,449950
1271177,1688000
1338918,880000
1263308,2750000
1307864,850000
1293991,295000
1341618,719000
1260869,499500
1317761,359000
1306469,1999999
1354110,275000
1354706,325000
1331656,899900
1305944,995000
1269637,799900
1268705,389000
1318501,405000
1322846,1255561
1295295,535000
1329804,1098000
1331124,1112000
1317347,160000
1357647,299000
1335911,689000
1343140,435000
1356870,350000
1263896,2000000
1276826,449000
1341091,439000
1258638,999000
1341567,379000
1270419,137500
1276064,800000
1341840,419888
1340470,399000
1357756,499000
1329128,649900
1328697,1995000
1285960,579999
1318932,450000
1326191,879000
1342512,430000
1329793,1249000
1347209,685000
1336921,3998000
1324346,1688000
1306763,2888888
1340449,499000
1302238,749000
1260819,1050000
1358779,229900
1261664,949000
1326096,1199000
1305135,780000
1269458,995000
1304877,975000
1285454,635000
1276700,675000
1324427,2398000
1262959,1595000
1260694,555000
1349074,595000
1337310,995000
1291072,389000
1326833,1198000
1277005,710888
1263546,788000
1263102,885000
1276684,350000
1290254,340000
1346865,475000
1320394,465000
1270572,649000
1302843,459000
1310420,125000
1340710,1399999
1275387,618800
1263943,1175000
1334851,375800
1306860,719988
1338994,589000
1349818,449000
1321350,280000
1329319,799000
1346114,250000
1332261,852099
1263560,1749000
1262894,1195000
1296774,149000
1347068,199000
1289315,597942
1253105,1500000
1292652,1489000
1334855,999950
1350591,749000
1355776,299000
1347157,729900
1273047,1995000
1331298,899000
1266645,998000
1333400,799000
1346288,879900
1257529,535000
1260737,907700
1297685,749000
1338927,496950
1261606,750000
1334903,850000
1320113,499900
1332904,559900
1323899,5995000
1264766,1800000
1266761,1500000
1285771,749900
1330440,1150000
1272239,1299900
1335935,579000
1319852,449000
1346091,415000
1353859,629000
1337467,1399000
1276919,707000
1353635,650000
1323269,4195000
1263874,1100000
1326548,900000
1309859,330000
1330766,1649000
1347880,624995
1300557,574000
1296190,449500
1266318,735000
1263541,2495000
1282582,3495000
1264732,1150000
1258418,849900
1264693,2000000
1322175,630000
1341811,310000
1322858,650000
1289929,69900
1291441,400000
1268922,3699000
1321335,375000
1314299,510000
1281100,699900
1350847,569000
1262294,1798000
1267441,5399000
1279161,555000
1252791,2295000
